text,label
"6 people near me on Flight 239 (29A, 29D, 29E, 29F, 28C) didn’t wear masks or didn’t wear them properly. Flight attendants did nothing when I asked. Why is Frontier violating FAA, DOT, and CDC guidelines?",pro-mitigation
UM  has been a great and devoted mother and has raised all her girls well. She was following CDC guidelines. It’s extremely disgusting to judge someone’s parenting.,unclear
"President Vladimir Putin claims Russia developed world’s first COVID vaccine
#VladimirPutin #Russia #CovidVaccine… https://t.co/y8gNqBTprX",unclear
They never tested positive Chris did and is vaccinated. That’s the biggest problem. CDC already said they don’t care for positives out of vaccinated people. Why is the NBA not adjusting their rules to follow new guidelines.,anti-mitigation
My guess is that these people are following US CDC guidelines rather than our own.,unclear
"The CDC's new guidelines state that even if you are fully vaccinated and wearing a mask, you should still Google LASD gangs.",unclear
"As more older adults are currently receiving the COVID-19 vaccine, the U.S. Centers for Disease Control and Prevention (CDC) has released new guidelines for fully vaccinated individuals. #visitingangels #homecareassistance #covid19vaccine  https://t.co/VsPrm1NbLX",unclear
"Whether you like Villanueva or not, making the argument he is going against the science doesn’t make sense. His comments are in full compliance of CDC Guidelines. The CDC’s current guidelines for vaccinated individuals is to resume activities as you did before the virus.",pro-mitigation
If you all think that unvaccinated people listened to CDC guidelines on masks that’s hilarious. There is no direct causal link and to say so is irresponsible. Let’s place blame on right wing media disinformation and holding people personally accountable for their actions.,pro-mitigation
#CovidVaccine can anyone tell me why a Covid vaccine will work when scientists say that some people loose there imm… https://t.co/dLZoUjzPLm,anti-mitigation
"Like should be.... #solidarity among countries!
This is the way to face the #COVID_19......only through SOLIDARITY… https://t.co/o4WqTxau4P",unclear
The CDC director under Obama criticized the Trump administration for not following CDC guidelines to transition to elastomeric respirators at the start of the pandemic but he refuses to publicly talk about that problem with Biden in office so journalists aren’t reporting on this.,unclear
"""#Putin"" scores over #Trump, #Johnson, #Merkel, #Castex, #Jinping, #Netanyahu, #Conte, #Abe. Need to wait for effec… https://t.co/W73AdPs36q",unclear
I wouldn’t take a vaccine from any of them until AT LEAST next year! #CovidVaccine,anti-mitigation
"Wondering when a #COVIDVaccine will be available? 💉💊Here's where the research stands, &amp; what the future might hold… https://t.co/aSKooeP2Ny",unclear
Please read and retweet this medical advice which gets more and more relevant each day as trump keeps lying to… https://t.co/G3Otcko5WR,unclear
"HCW seem to be perfect human trial subjects for vaccines.
By knowing a certain cohort will regularly aquire disease… https://t.co/eQ3rk0vOTf",unclear
"CDC Relaxes COVID Guidelines; Vaxxed Teachers, Staff And Students No Longer Need To Wear Masks Inside School Buildings   https://t.co/Phg8EFPaND",unclear
"NEW COVID SCHOOL GUIDELINES: CDC says vaccinated teachers, students don't need to wear masks in schools   https://t.co/npcaqqEfup",unclear
We will adhere to then-current CDC guidelines; vaccinated people are free to unmask but not vaccinated people will be required to.,pro-mitigation
"According to Dallas Co., Texas is at high risk. These are the COVID guidelines set by the CDC:  https://t.co/bjCy4CXYgG #COVIDActNow",unclear
Is this true? #CovidVaccine  ? https://t.co/ff3UW6dwpJ,unclear
Yes.  I followed the CDC guidelines and still got it.  I'm still baffled as to where/how I could've picked it up.,unclear
"My job was testing for COVID 40 hours a week, I did it from Jan - the first week of June. As more ppl got vaxed &amp; CDC guidelines changed, I noticed that from end of April through end of my contract in June, the ONLY ppl testing pos+ were symptomatic fully vaxed ppl.  Wear a mask!",pro-mitigation
"The war on drugs started in 1970 by president Nixon was a lie, now 50 years have passed with billions of dollars spent to no avail. Illegal drugs are the enemy , not our doctor's .Suspend CDC guidelines !",anti-mitigation
#SputnikV let’s hope this works Russia. #CoronavirusVaccine #CovidVaccine,unclear
Whaat! Is that true? Will our bodies be controlled by external forces through this #CovidVaccine? I heard abt this… https://t.co/ZJ1Vk2mtdD,anti-mitigation
International Flights Will Resume Only After Vaccination Is Confirmed; How Much More Delay? https://t.co/bJaEZReX0O,unclear
He knows the secret of covid vaccine.. very genius?? #CovidVaccine https://t.co/wyb3pCkDHq,unclear
Why don’t you tell big brother newsom to follow the science and to follow the cdc guidelines on mask wearing in schools.,pro-mitigation
#makethisgoviral  https://t.co/9r3dfSQ7EJ #donations accepted cash app: $docnorm STUDIES SHOW MORPHINE MILLIGRAM EQUIVALENT (MME) USED IN CDC 2016 OPIOID GUIDELINES ARE BOTH BOGUS AND UNSCIENTIFIC:   1.  https://t.co/EmEj17ze19,unclear
"BREAKING: CDC issues new #covid19 guidelines for schools.  What I like: 1) Emphasis on getting all kids back, in-person, 100% 2) Masks are needed indoors for unvaccinated children 2+ 3) Except in very low transmission areas, weekly testing for unvaccinated students + staff",pro-mitigation
"I am so sick of being thrown attitude by mask freaks , they screamed 18 months to follow science but now they don't trust the CDC when the Guidelines are Fully vaccinated people can resume activities without wearing a mask or physically distancing",pro-mitigation
"Filing Under History's Cringiest Quotes  ""The WHO is responsible for the planet as a whole. It's different in the world in general from here in the United States.""  - Dr. Anthony Fauci explains the difference between the CDC and WHO's recent mask-wearing guidelines.",unclear
The push to fully reopen schools coincides with the CDC’s issuance of new guidelines for K-12 school reopenings that further relax already inadequate safety measures intended to mitigate the spread of COVID-19 on school campuses.  https://t.co/QYs26sud2w,unclear
Wow! The CDC...a guidelines consortium speaks... CDC Investigating Cases of Neurological Disorder Linked to Johnson &amp;#038; Johnson COVID-19 Vaccine  https://t.co/o8HK4hrdGu via ,unclear
"I spy with my little eye an excuse that will be used not to get the #CovidVaccine ... 

""It actually fits quite nic… https://t.co/ACtf4wWNXl",anti-mitigation
I don't believe you have Addiction issues. I believe you are like the rest of us who have been cut off or doses significantly reduced b/c of CDC Opioid prescribing guidelines.,unclear
How fantastic to see our 'Charlie and the C Monsters' resources featured on the website and availab… https://t.co/CSxAWxrGLD,unclear
"#PuneHospital to begin Phase III of human trial of #COVIDvaccine https://t.co/kUANFH2jwZ 
#covid19 #COVID19vaccine… https://t.co/V92Fd9iDhR",unclear
"వైరస్‌కి వ్యాక్సిన్‌ వద్దంటున్న జనం?
People Not Inviting Vaccine For Virus | #SomethingSpecial ||#ABNTelugu 

Watch… https://t.co/cGaaJGPh3r",unclear
"#NWO #Pope Francis Sides With Bill #Gates 

And Says #COVIDVaccine 

Must Be 'Universal And For All People' 

Despi… https://t.co/16s0lZ3Idu",unclear
CDC’s COVID-19 Science Update  https://t.co/tsyfgXLUKA via      #DeltaPlusVariant #COVID19  #StaySafe #CDCGuidelines,unclear
"$vxrt

I expect to be trading in the 20 range this week! Watch!

#OperationWarpSpeed #vaccinefunding #oralvaccine… https://t.co/3LYoc6ToEO",unclear
"1/2 of #Canadians, #UK, #Americans to get #cancer?
 
Explains why… https://t.co/vIZyavTval",unclear
"Serious question, what meltdown? Again, you're not listening. It was on ETHAN's opinion that you should trust the CDC without question. Not the guidelines predominantly. That's why hehas been playing the soundclip of Ethan. He cant get the reasoning behind that soundclip from Sdr",unclear
"CDC made similar recs years ago!   It’s like they don’t trust women to plan their pregnancies, but somehow are expecting them to follow their guidelines",anti-mitigation
"NO ONE WANTS YOUR VACCINE #PFIZER 
TAKE YOUR VACCINE AND SHOVE IT UP YOUR A… https://t.co/lrsb8k5bSn",anti-mitigation
"The Government should pay for it. But, I’m sure they’ll find a way to profit from it. #vaccines #CovidVaccine https://t.co/mbpNQLh9tW",unclear
"So going by what #NirmalaSitharaman said, in India, you can only have free #CovidVaccine if you vote BJP and Modi G… https://t.co/jNcQzCkMwX",unclear
Our #CovidVaccine and treatment potential is in great hands. I’m proud to work with and support these excellent peo… https://t.co/CKS7yKTvoR,pro-mitigation
"They should first test the #CovidVaccine on gov't officials. If they are safe, the vaccine is good, but if they die, the country is safe.",anti-mitigation
"Report from an employee at US Postal Service in LA CROSSE, WI on Oct 19, 2020: ""In building (mail carriers) CDC guidelines adressing COVID19 are not being followed. 1) Employees are not informed...  https://t.co/t2LOPkLb89",unclear
"Do the political staffers and politicians see this?   Canadians deserve transparency. When Americans were getting vaxxed, CDC quickly released new guidelines. Life is going back to normal. When will do the same?   #cdnpoli",pro-mitigation
And what are the CDC guidelines regarding vaccinated individuals needing to quarantine after potentially in contact with someone who is covid positive?,unclear
"India should reach adequacy by the end of 2021. 

Without disturbing current immunisation infrastructure, which can… https://t.co/Dz2bPbOpbZ",unclear
"Hi, We are doing our best to remain open to serve our clients while implementing changes within our financial centers to follow CDC  and government guidelines. As such, some locations may be either temporarily closed or operating at adjusted hours. ^Annette",pro-mitigation
Dr. Fauci speaks on CDC’s new guidelines for fully vaccinated students  https://t.co/4pFpslDYZU via ,unclear
A 25-year-old man from Nevada is the first known American to catch #COVID-19 twice. The patient has since recovered… https://t.co/vwiFi3dggB,unclear
Brace yourself. This is going to be the norm for while. The development of a safe and effective vacc… https://t.co/NFjXMshfUT,unclear
BREAKING: PGIMER in Chandigarh will be beginning the Phase II trial of oxford Covid-19 vaccine candidate -- Covishi… https://t.co/9dy2UyOdqM,unclear
Russia have introduced the first #CovidVaccine &amp; I guess what an amazing news 😍 I hope it works amazing as well 🤞🏻… https://t.co/zWXNBZbL4z,pro-mitigation
"To people getting the #FluShot and later #CovidVaccine: 

Thank you!

- From the people not able to be vaccinated b… https://t.co/UPMgiDaH40",pro-mitigation
Hopefully they will release information on the adverse event #clinicaltrial #CovidVaccine https://t.co/z2lXMJH6Ut,unclear
